platform,price,time,camera_id
TB,42989,2023-06-01,2
TB,42989,2023-06-09,2
TB,42989,2023-06-17,2
TB,42989,2023-06-25,2
TB,42989,2023-07-01,2
TB,42989,2023-07-09,2
TB,42989,2023-07-17,2
TB,42989,2023-07-25,2
TB,42989,2023-08-01,2
TB,42989,2023-08-09,2
TB,42989,2023-08-17,2
TB,42989,2023-08-25,2
TB,42989,2023-09-01,2
TB,42989,2023-09-09,2
TB,42989,2023-09-17,2
TB,42989,2023-09-25,2
TB,42989,2023-10-01,2
TB,42989,2023-10-09,2
TB,42989,2023-10-17,2
TB,42989,2023-10-25,2
TB,42989,2023-11-01,2
TB,42989,2023-11-09,2
TB,42989,2023-11-17,2
TB,42989,2023-11-25,2
TB,42989,2023-12-01,2
TB,42989,2023-12-09,2
TB,42989,2023-12-17,2
TB,42989,2023-12-25,2
TB,42989,2024-01-01,2
TB,42989,2024-01-09,2
TB,42989,2024-01-17,2
TB,42989,2024-01-25,2
TB,42989,2024-02-01,2
TB,42989,2024-02-09,2
TB,42989,2024-02-17,2
TB,42989,2024-02-25,2
TB,42989,2024-03-01,2
TB,42989,2024-03-09,2
TB,42989,2024-03-17,2
TB,42989,2024-03-25,2
TB,42989,2024-04-01,2
TB,42989,2024-04-09,2
TB,42989,2024-04-17,2
TB,42989,2024-04-25,2
TB,42989,2024-05-01,2
TB,42989,2024-05-09,2
TB,42989,2024-05-17,2
TB,42989,2024-05-25,2
TB,42989,2024-06-01,2
TB,42989,2024-06-09,2
TB,42989,2024-06-17,2
TB,42989,2024-06-25,2
TB,42989,2024-07-01,2
TB,42989,2024-07-09,2
TB,42989,2024-07-17,2
TB,42989,2024-07-25,2
TB,42989,2024-08-01,2
JD,44999,2020-01-06,2
JD,42599,2023-06-01,2
JD,41999,2023-06-09,2
JD,41399,2023-06-17,2
JD,41399,2023-06-25,2
JD,41399,2023-07-01,2
JD,41899,2023-07-09,2
JD,41099,2023-07-17,2
JD,41699,2023-07-25,2
JD,41399,2023-08-01,2
JD,41399,2023-08-09,2
JD,41699,2023-08-17,2
JD,41099,2023-08-25,2
JD,41699,2023-09-01,2
JD,41999,2023-09-09,2
JD,41999,2023-09-17,2
JD,41999,2023-09-25,2
JD,41699,2023-10-01,2
JD,41999,2023-10-09,2
JD,41999,2023-10-17,2
JD,41699,2023-10-25,2
JD,41199,2023-11-01,2
JD,39999,2023-11-09,2
JD,33999,2023-11-17,2
JD,43999,2023-11-25,2
JD,42999,2023-12-01,2
JD,42999,2023-12-09,2
JD,43199,2023-12-17,2
JD,43199,2023-12-25,2
JD,42799,2024-01-01,2
JD,42799,2024-01-09,2
JD,43999,2024-01-17,2
JD,42799,2024-01-25,2
JD,42999,2024-02-01,2
JD,43299,2024-02-09,2
JD,43399,2024-02-17,2
JD,43699,2024-02-25,2
JD,42899,2024-03-01,2
JD,43699,2024-03-09,2
JD,43999,2024-03-17,2
JD,43999,2024-03-25,2
JD,43699,2024-04-01,2
JD,42499,2024-04-09,2
JD,42799,2024-04-17,2
JD,42899,2024-04-25,2
JD,42699,2024-05-01,2
JD,42699,2024-05-09,2
JD,42499,2024-05-17,2
JD,44099,2024-05-25,2
JD,42499,2024-06-01,2
JD,42499,2024-06-09,2
JD,43899,2024-06-17,2
JD,42299,2024-06-25,2
JD,43899,2024-07-01,2
JD,42299,2024-07-09,2
JD,43899,2024-07-17,2
JD,43899,2024-07-25,2
JD,42299,2024-08-01,2
Amazon,47089,2020-03-09,2
Amazon,47089,2020-03-17,2
Amazon,47089,2020-07-25,2
Amazon,47089,2020-08-01,2
Amazon,47089,2020-08-09,2
Amazon,47089,2020-08-17,2
Amazon,47089,2020-08-25,2
Amazon,47089,2020-09-01,2
Amazon,47089,2020-09-09,2
Amazon,47089,2020-09-17,2
Amazon,47089,2020-09-25,2
Amazon,47089,2020-10-01,2
Amazon,47089,2020-10-09,2
Amazon,47089,2020-10-17,2
Amazon,47089,2020-10-25,2
Amazon,47089,2020-11-01,2
Amazon,47089,2020-11-09,2
Amazon,47089,2020-11-17,2
Amazon,47089,2020-11-25,2
Amazon,47089,2020-12-01,2
Amazon,47089,2020-12-09,2
Amazon,47089,2020-12-17,2
Amazon,47089,2020-12-25,2
Amazon,47089,2021-01-01,2
Amazon,47089,2021-01-09,2
Amazon,47089,2021-01-17,2
Amazon,47089,2021-01-25,2
Amazon,47089,2021-02-01,2
Amazon,45388,2021-02-09,2
Amazon,45493,2021-02-17,2
Amazon,45493,2021-02-25,2
Amazon,45493,2021-03-01,2
Amazon,45437,2021-03-09,2
Amazon,45493,2021-03-17,2
Amazon,45493,2021-03-25,2
Amazon,45724,2021-04-01,2
Amazon,45493,2021-04-09,2
Amazon,45493,2021-04-17,2
Amazon,45493,2021-04-25,2
Amazon,45493,2021-05-01,2
Amazon,45486,2021-05-09,2
Amazon,43330,2021-05-17,2
Amazon,39501,2021-05-25,2
Amazon,45493,2021-06-01,2
Amazon,45493,2021-06-09,2
Amazon,45493,2021-06-17,2
Amazon,45493,2021-06-25,2
Amazon,45493,2021-07-01,2
Amazon,45493,2021-07-09,2
Amazon,45493,2021-07-17,2
Amazon,45493,2021-07-25,2
Amazon,44688,2021-08-01,2
Amazon,43778,2021-08-09,2
Amazon,45493,2021-08-17,2
Amazon,45234,2021-08-25,2
Amazon,45493,2021-09-01,2
Amazon,45493,2021-09-09,2
Amazon,45493,2021-09-17,2
Amazon,45493,2021-09-25,2
Amazon,44793,2021-10-01,2
Amazon,44793,2021-10-09,2
Amazon,45493,2021-10-17,2
Amazon,45493,2021-10-25,2
Amazon,45493,2021-11-01,2
Amazon,45493,2021-11-09,2
Amazon,44646,2021-11-17,2
Amazon,43456,2021-11-25,2
Amazon,45493,2021-12-01,2
Amazon,45493,2022-05-09,2
Amazon,45493,2022-05-17,2
Amazon,45493,2022-05-25,2
Amazon,45493,2022-06-01,2
Amazon,45493,2022-06-09,2
Amazon,45493,2022-06-17,2
Amazon,45493,2022-06-25,2
Amazon,45493,2022-07-01,2
Amazon,45493,2022-07-09,2
Amazon,45493,2022-07-17,2
Amazon,45493,2022-07-25,2
Amazon,45493,2022-08-01,2
Amazon,45493,2022-08-09,2
Amazon,45493,2022-08-17,2
Amazon,45493,2022-08-25,2
Amazon,45493,2022-09-01,2
Amazon,45493,2022-09-09,2
Amazon,45493,2022-09-17,2
Amazon,45493,2022-09-25,2
Amazon,45493,2022-10-25,2
Amazon,45493,2022-11-01,2
Amazon,45493,2022-11-09,2
Amazon,45493,2022-11-17,2
Amazon,45493,2022-11-25,2
Amazon,45493,2022-12-01,2
Amazon,45493,2023-01-01,2
Amazon,45493,2023-01-09,2
Amazon,45493,2023-01-17,2
Amazon,45493,2023-01-25,2
Amazon,45493,2023-02-01,2
Amazon,45493,2023-02-09,2
Amazon,45493,2023-02-17,2
Amazon,45493,2023-02-25,2
Amazon,45493,2023-03-01,2
Amazon,45493,2023-03-09,2
Amazon,41993,2023-03-17,2
Amazon,41993,2023-03-25,2
Amazon,45493,2023-04-01,2
Amazon,45493,2023-04-09,2
Amazon,45493,2023-04-17,2
Amazon,45493,2023-04-25,2
Amazon,45493,2023-05-01,2
Amazon,45493,2023-05-09,2
Amazon,45493,2023-05-17,2
Amazon,45493,2023-05-25,2
Amazon,45493,2023-06-01,2
Amazon,45493,2023-06-09,2
Amazon,45493,2023-06-17,2
Amazon,45493,2023-06-25,2
Amazon,45493,2023-07-01,2
Amazon,45493,2023-07-09,2
Amazon,45493,2023-07-17,2
Amazon,45493,2023-07-25,2
Amazon,45493,2023-08-01,2
Amazon,45493,2023-08-09,2
Amazon,45493,2023-08-17,2
Amazon,45493,2023-08-25,2
Amazon,45493,2023-09-01,2
Amazon,45493,2023-09-09,2
Amazon,45493,2023-09-17,2
Amazon,45493,2023-09-25,2
Amazon,45493,2023-10-01,2
Amazon,45493,2023-10-09,2
Amazon,45493,2023-10-17,2
Amazon,45493,2023-10-25,2
Amazon,45493,2023-11-01,2
Amazon,45493,2023-11-09,2
Amazon,45493,2023-11-17,2
Amazon,45493,2023-11-25,2
Amazon,45493,2023-12-01,2
Amazon,45493,2023-12-09,2
Amazon,45493,2023-12-17,2
Amazon,45493,2023-12-25,2
Amazon,45493,2024-01-01,2
Amazon,45493,2024-01-09,2
Amazon,45493,2024-01-17,2
Amazon,45493,2024-01-25,2
Amazon,45493,2024-02-01,2
Amazon,45493,2024-02-09,2
Amazon,45493,2024-02-17,2
Amazon,45493,2024-04-01,2
Amazon,45493,2024-04-09,2
Amazon,45493,2024-04-17,2
Amazon,45493,2024-04-25,2
Amazon,45493,2024-05-01,2
Amazon,45493,2024-05-09,2
Amazon,45493,2024-05-17,2
Amazon,45493,2024-05-25,2
Amazon,45493,2024-06-01,2
Amazon,45493,2024-06-09,2
Amazon,45493,2024-06-17,2
Amazon,45493,2024-06-25,2
Amazon,45493,2024-07-01,2
Amazon,45493,2024-07-09,2
Amazon,45493,2024-07-17,2
JD,26599,2016-09-08,1
JD,17979,2023-06-01,1
JD,17979,2023-06-09,1
JD,17979,2023-06-17,1
JD,17999,2023-06-25,1
JD,17999,2023-07-01,1
JD,17999,2023-07-09,1
JD,17999,2023-07-17,1
JD,17999,2023-07-25,1
JD,17999,2023-08-01,1
JD,17999,2023-08-09,1
JD,17999,2023-08-17,1
JD,17999,2023-08-25,1
JD,17999,2023-09-01,1
JD,17999,2023-09-09,1
JD,15999,2023-09-17,1
JD,15999,2023-09-25,1
JD,15999,2023-10-01,1
JD,15999,2023-10-09,1
JD,15999,2023-10-17,1
JD,15999,2023-10-25,1
JD,15999,2023-11-01,1
JD,15899,2023-11-09,1
JD,15900,2023-11-17,1
JD,15899,2023-11-25,1
JD,17999,2023-12-01,1
JD,17999,2023-12-09,1
JD,16399,2023-12-17,1
JD,16499,2023-12-25,1
JD,16299,2024-01-01,1
JD,16299,2024-01-09,1
JD,16299,2024-01-17,1
JD,16099,2024-01-25,1
JD,16099,2024-02-01,1
JD,15599,2024-02-09,1
JD,15599,2024-02-17,1
JD,15599,2024-02-25,1
JD,15599,2024-03-01,1
JD,15599,2024-03-09,1
JD,15599,2024-03-17,1
JD,15599,2024-03-25,1
JD,15399,2024-04-01,1
JD,15399,2024-04-09,1
JD,15399,2024-04-17,1
JD,15399,2024-04-25,1
JD,15199,2024-05-01,1
JD,15199,2024-05-09,1
JD,15199,2024-05-17,1
JD,15199,2024-05-25,1
JD,14999,2024-06-01,1
JD,14999,2024-06-09,1
JD,14999,2024-06-17,1
JD,14599,2024-06-25,1
JD,14599,2024-07-01,1
JD,14599,2024-07-09,1
JD,14599,2024-07-17,1
JD,14599,2024-07-25,1
JD,14999,2024-08-01,1
TB,16099,2023-10-09,1
TB,16099,2023-10-17,1
TB,16099,2023-10-25,1
TB,16099,2023-11-01,1
TB,16099,2023-11-09,1
TB,16699,2023-11-17,1
TB,16699,2023-11-25,1
TB,16699,2023-12-01,1
TB,16699,2023-12-09,1
TB,16699,2023-12-17,1
TB,16699,2023-12-25,1
TB,16185,2024-01-01,1
TB,16599,2024-01-09,1
TB,15399,2024-01-17,1
TB,15399,2024-01-25,1
TB,15399,2024-02-01,1
TB,15399,2024-02-09,1
TB,15399,2024-02-17,1
TB,15399,2024-02-25,1
TB,15399,2024-03-01,1
TB,15399,2024-03-09,1
TB,15399,2024-03-17,1
TB,15399,2024-03-25,1
TB,15399,2024-04-01,1
TB,15399,2024-04-09,1
TB,15399,2024-04-17,1
TB,15399,2024-04-25,1
TB,15399,2024-05-01,1
TB,16069,2024-05-09,1
TB,16069,2024-05-17,1
TB,16069,2024-05-25,1
TB,16069,2024-06-01,1
TB,16069,2024-06-09,1
TB,16069,2024-06-17,1
TB,16069,2024-06-25,1
TB,16069,2024-07-01,1
TB,16069,2024-07-09,1
TB,16069,2024-07-17,1
TB,16069,2024-07-25,1
TB,16069,2024-08-01,1
Amazon,17493,2020-07-25,1
Amazon,17493,2020-08-01,1
Amazon,17493,2020-08-09,1
Amazon,17493,2020-08-17,1
Amazon,17493,2020-08-25,1
Amazon,17493,2020-09-01,1
Amazon,17493,2020-09-09,1
Amazon,17493,2020-09-17,1
Amazon,17493,2020-09-25,1
Amazon,17493,2020-10-01,1
Amazon,17493,2020-10-09,1
Amazon,17493,2020-10-17,1
Amazon,17493,2020-10-25,1
Amazon,17493,2020-11-01,1
Amazon,17493,2020-11-09,1
Amazon,17493,2020-11-17,1
Amazon,16093,2020-11-25,1
Amazon,17493,2020-12-01,1
Amazon,17493,2020-12-09,1
Amazon,17493,2020-12-17,1
Amazon,17493,2020-12-25,1
Amazon,17493,2021-01-01,1
Amazon,17493,2021-01-09,1
Amazon,17493,2021-01-17,1
Amazon,17493,2021-01-25,1
Amazon,17493,2021-02-01,1
Amazon,17493,2021-02-09,1
Amazon,17493,2021-02-17,1
Amazon,17493,2021-02-25,1
Amazon,17493,2021-03-01,1
Amazon,17493,2021-03-09,1
Amazon,17493,2021-03-17,1
Amazon,17493,2021-03-25,1
Amazon,17493,2021-04-01,1
Amazon,17493,2021-04-09,1
Amazon,17493,2021-04-17,1
Amazon,17493,2021-04-25,1
Amazon,17493,2021-05-01,1
Amazon,15743,2021-05-09,1
Amazon,17493,2021-05-17,1
Amazon,17493,2021-05-25,1
Amazon,17493,2021-06-01,1
Amazon,17493,2021-06-09,1
Amazon,15743,2021-06-17,1
Amazon,17493,2021-06-25,1
Amazon,17493,2021-07-01,1
Amazon,17493,2021-07-09,1
Amazon,17493,2021-07-17,1
Amazon,17493,2021-07-25,1
Amazon,17493,2021-08-01,1
Amazon,17493,2021-08-09,1
Amazon,17493,2021-08-17,1
Amazon,17493,2021-08-25,1
Amazon,18893,2021-09-01,1
Amazon,18893,2021-09-09,1
Amazon,18893,2021-09-17,1
Amazon,18893,2021-09-25,1
Amazon,18893,2021-10-01,1
Amazon,18893,2021-10-09,1
Amazon,18893,2021-10-17,1
Amazon,18893,2021-10-25,1
Amazon,18893,2021-11-01,1
Amazon,18893,2021-11-09,1
Amazon,18893,2021-11-17,1
Amazon,18893,2021-11-25,1
Amazon,18893,2021-12-01,1
Amazon,18893,2022-01-01,1
Amazon,18893,2022-01-09,1
Amazon,18893,2022-01-17,1
Amazon,18893,2022-01-25,1
Amazon,18893,2022-02-01,1
Amazon,18893,2022-02-09,1
Amazon,18893,2022-02-17,1
Amazon,18893,2022-02-25,1
Amazon,18893,2022-03-01,1
Amazon,18893,2022-03-09,1
Amazon,18893,2022-03-17,1
Amazon,18893,2022-03-25,1
Amazon,18893,2022-04-01,1
Amazon,18893,2022-04-09,1
Amazon,18893,2022-04-17,1
Amazon,18893,2022-04-25,1
Amazon,18893,2022-05-09,1
Amazon,18893,2022-05-17,1
Amazon,18893,2022-05-25,1
Amazon,18893,2022-06-01,1
Amazon,18893,2022-06-09,1
Amazon,18893,2022-06-17,1
Amazon,18893,2022-06-25,1
Amazon,18893,2022-07-01,1
Amazon,18893,2022-07-09,1
Amazon,18893,2022-07-17,1
Amazon,18893,2022-07-25,1
Amazon,18893,2022-08-01,1
Amazon,18893,2022-08-09,1
Amazon,18893,2022-08-17,1
Amazon,18893,2022-08-25,1
Amazon,18893,2022-09-01,1
Amazon,18893,2022-09-09,1
Amazon,18893,2022-09-17,1
Amazon,18893,2022-09-25,1
Amazon,18893,2022-10-25,1
Amazon,18893,2022-11-01,1
Amazon,17493,2022-11-09,1
Amazon,17493,2022-11-17,1
Amazon,17493,2022-11-25,1
Amazon,17493,2022-12-01,1
Amazon,16093,2022-12-09,1
Amazon,17493,2022-12-17,1
Amazon,17493,2022-12-25,1
Amazon,17493,2023-01-01,1
Amazon,17493,2023-01-09,1
Amazon,17493,2023-01-17,1
Amazon,17493,2023-01-25,1
Amazon,17493,2023-02-01,1
Amazon,17493,2023-02-09,1
Amazon,17493,2023-02-17,1
Amazon,17493,2023-02-25,1
Amazon,17493,2023-03-01,1
Amazon,17493,2023-03-09,1
Amazon,17493,2023-03-17,1
Amazon,17493,2023-03-25,1
Amazon,15393,2023-04-01,1
Amazon,17493,2023-04-09,1
Amazon,17493,2023-04-17,1
Amazon,17493,2023-04-25,1
Amazon,17493,2023-05-01,1
Amazon,17493,2023-05-09,1
Amazon,17493,2023-05-17,1
Amazon,17493,2023-05-25,1
Amazon,17493,2023-06-01,1
Amazon,17493,2023-06-09,1
Amazon,17493,2023-06-17,1
Amazon,17493,2023-06-25,1
Amazon,17493,2023-07-01,1
Amazon,17493,2023-07-09,1
Amazon,17493,2023-07-17,1
Amazon,18893,2023-07-25,1
Amazon,18893,2023-08-01,1
Amazon,18893,2023-08-09,1
Amazon,18893,2023-08-17,1
Amazon,18893,2023-08-25,1
Amazon,18893,2023-09-01,1
Amazon,17493,2023-09-09,1
Amazon,17493,2023-09-17,1
Amazon,17493,2023-09-25,1
Amazon,18893,2023-10-01,1
Amazon,18893,2023-10-09,1
Amazon,18893,2023-10-17,1
Amazon,18893,2023-10-25,1
Amazon,18893,2023-11-01,1
Amazon,18893,2023-11-09,1
Amazon,18893,2023-11-17,1
Amazon,18893,2023-11-25,1
Amazon,18893,2023-12-01,1
Amazon,18893,2023-12-09,1
Amazon,18893,2023-12-17,1
Amazon,16093,2023-12-25,1
Amazon,16093,2024-01-01,1
Amazon,16093,2024-01-09,1
Amazon,16093,2024-01-17,1
Amazon,16093,2024-01-25,1
Amazon,16093,2024-02-01,1
Amazon,16093,2024-02-09,1
Amazon,16093,2024-02-17,1
Amazon,16093,2024-04-01,1
Amazon,16093,2024-04-09,1
Amazon,16093,2024-04-17,1
Amazon,16093,2024-04-25,1
Amazon,16093,2024-05-01,1
Amazon,16093,2024-05-09,1
Amazon,16093,2024-05-17,1
Amazon,16093,2024-05-25,1
Amazon,16093,2024-06-01,1
Amazon,16093,2024-06-09,1
Amazon,16093,2024-06-17,1
Amazon,16093,2024-06-25,1
Amazon,16093,2024-07-01,1
Amazon,16093,2024-07-09,1
JD,7999,2019-08-28,11
JD,10199,2023-06-01,11
JD,10999,2023-06-09,11
JD,10199,2023-06-17,11
JD,10999,2023-06-25,11
JD,10999,2023-07-01,11
JD,10999,2023-07-09,11
JD,10999,2023-07-17,11
JD,10999,2023-07-25,11
JD,10999,2023-08-01,11
JD,10199,2023-08-09,11
JD,9599,2023-08-17,11
JD,9599,2023-08-25,11
JD,10999,2023-09-01,11
JD,10150,2023-09-09,11
JD,9899,2023-09-17,11
JD,9599,2023-09-25,11
JD,10199,2023-10-01,11
JD,10199,2023-10-09,11
JD,10199,2023-10-17,11
JD,10199,2023-10-25,11
JD,10199,2023-11-01,11
JD,9499,2023-11-09,11
JD,9500,2023-11-17,11
JD,9599,2023-11-25,11
JD,9799,2023-12-01,11
JD,9799,2023-12-09,11
JD,9799,2023-12-17,11
JD,9799,2023-12-25,11
JD,9699,2024-01-01,11
JD,9699,2024-01-09,11
JD,9599,2024-01-17,11
JD,9599,2024-01-25,11
JD,9599,2024-02-01,11
JD,9599,2024-02-09,11
JD,9599,2024-02-17,11
JD,9699,2024-02-25,11
JD,9699,2024-03-01,11
JD,9699,2024-03-09,11
JD,9699,2024-03-17,11
JD,10299,2024-03-25,11
JD,10299,2024-04-01,11
JD,9899,2024-04-09,11
JD,10099,2024-04-17,11
JD,9699,2024-04-25,11
JD,9699,2024-05-01,11
JD,9699,2024-05-09,11
JD,9699,2024-05-17,11
JD,9699,2024-05-25,11
JD,9599,2024-06-01,11
JD,9799,2024-06-09,11
JD,9799,2024-06-17,11
JD,9799,2024-06-25,11
JD,9699,2024-07-01,11
JD,9799,2024-07-09,11
JD,9799,2024-07-17,11
JD,9799,2024-07-25,11
JD,9799,2024-08-01,11
TB,7694,2023-06-01,11
TB,8099,2023-06-09,11
TB,8099,2023-06-17,11
TB,8099,2023-06-25,11
TB,8099,2023-07-01,11
TB,8099,2023-07-09,11
TB,8099,2023-07-17,11
TB,8099,2023-07-25,11
TB,8099,2023-08-01,11
TB,8099,2023-08-09,11
TB,8099,2023-08-17,11
TB,8099,2023-08-25,11
TB,8099,2023-09-01,11
TB,8599,2023-09-09,11
TB,8169,2023-09-17,11
TB,8169,2023-09-25,11
TB,8169,2023-10-01,11
TB,8169,2023-10-09,11
TB,8169,2023-10-17,11
TB,8599,2023-10-25,11
TB,8599,2023-11-01,11
TB,8169,2023-11-09,11
TB,8169,2023-11-17,11
TB,8099,2023-11-25,11
TB,8169,2023-12-01,11
TB,8169,2023-12-09,11
TB,8169,2023-12-17,11
TB,7549,2023-12-25,11
TB,7599,2024-01-01,11
TB,7419,2024-01-09,11
TB,7419,2024-01-17,11
TB,7419,2024-01-25,11
TB,7449,2024-02-01,11
TB,7449,2024-02-09,11
TB,7449,2024-02-17,11
TB,7599,2024-02-25,11
TB,7599,2024-03-01,11
TB,7599,2024-03-09,11
TB,7599,2024-03-17,11
TB,7499,2024-03-25,11
TB,7499,2024-04-01,11
TB,7499,2024-04-09,11
TB,7499,2024-04-17,11
TB,7504,2024-04-25,11
TB,7499,2024-05-01,11
TB,7124,2024-05-09,11
TB,8599,2024-05-17,11
TB,8169,2024-05-25,11
TB,8169,2024-06-01,11
TB,7124,2024-06-09,11
TB,8599,2024-06-17,11
TB,8169,2024-06-25,11
TB,8169,2024-07-01,11
TB,8169,2024-07-09,11
TB,8599,2024-07-17,11
TB,6744,2024-07-25,11
TB,6744,2024-08-01,11
Amazon,8393,2020-05-25,11
Amazon,8393,2020-06-01,11
Amazon,8393,2020-06-09,11
Amazon,8393,2020-06-17,11
Amazon,8393,2020-06-25,11
Amazon,8393,2020-07-01,11
Amazon,8393,2020-07-09,11
Amazon,8393,2020-07-17,11
Amazon,8393,2020-07-25,11
Amazon,8393,2020-08-01,11
Amazon,8393,2020-08-09,11
Amazon,8393,2020-08-17,11
Amazon,8393,2020-08-25,11
Amazon,8393,2020-09-01,11
Amazon,8393,2020-09-09,11
Amazon,8393,2020-09-17,11
Amazon,8393,2020-09-25,11
Amazon,8393,2020-10-01,11
Amazon,8393,2020-10-09,11
Amazon,8393,2020-10-17,11
Amazon,8393,2020-10-25,11
Amazon,8393,2020-11-01,11
Amazon,8393,2020-11-09,11
Amazon,8393,2020-11-17,11
Amazon,8393,2020-11-25,11
