platform,price,time,camera_id
JD,11399,2024-04-17,7
JD,11399,2024-04-25,7
JD,11399,2024-05-01,7
JD,11399,2024-05-09,7
JD,11399,2024-05-17,7
JD,11399,2024-05-25,7
JD,10699,2024-06-01,7
JD,9599,2024-06-09,7
JD,9599,2024-06-17,7
JD,9699,2024-06-25,7
JD,9599,2024-07-01,7
JD,9599,2024-07-09,7
JD,9599,2024-07-17,7
JD,9599,2024-07-25,7
JD,9599,2024-08-01,7
TB,11088,2023-06-01,7
TB,11088,2023-06-09,7
TB,11088,2023-06-17,7
TB,11088,2023-06-25,7
TB,11088,2023-07-01,7
TB,11088,2023-07-09,7
TB,11088,2023-07-17,7
TB,11088,2023-07-25,7
TB,11088,2023-08-01,7
TB,11088,2023-08-09,7
TB,11088,2023-08-17,7
TB,11088,2023-08-25,7
TB,11088,2023-09-01,7
TB,11088,2023-09-09,7
TB,11088,2023-09-17,7
TB,11088,2023-09-25,7
TB,11088,2023-10-01,7
TB,11088,2023-10-09,7
TB,11088,2023-10-17,7
TB,11088,2023-10-25,7
TB,11088,2023-11-01,7
TB,11088,2023-11-09,7
TB,11088,2023-11-17,7
TB,11088,2023-11-25,7
TB,11088,2023-12-01,7
TB,9600,2023-12-09,7
TB,10100,2023-12-17,7
TB,10100,2023-12-25,7
TB,10100,2024-01-01,7
TB,10100,2024-01-09,7
TB,10100,2024-01-17,7
TB,10100,2024-01-25,7
TB,10100,2024-02-01,7
TB,10100,2024-02-09,7
TB,10100,2024-02-17,7
TB,10100,2024-02-25,7
TB,10100,2024-03-01,7
TB,10100,2024-03-09,7
TB,10100,2024-03-17,7
TB,10100,2024-03-25,7
TB,10100,2024-04-01,7
TB,10100,2024-04-09,7
TB,10100,2024-04-17,7
TB,10100,2024-04-25,7
TB,10100,2024-05-01,7
TB,10100,2024-05-09,7
TB,10100,2024-05-17,7
TB,10100,2024-05-25,7
TB,10100,2024-06-01,7
TB,10100,2024-06-09,7
TB,10100,2024-06-17,7
TB,10100,2024-06-25,7
TB,10100,2024-07-01,7
TB,10100,2024-07-09,7
TB,10100,2024-07-17,7
TB,10100,2024-07-25,7
TB,10100,2024-08-01,7
Amazon,10493,2023-02-09,7
Amazon,10493,2023-02-17,7
Amazon,10493,2023-02-25,7
Amazon,10493,2023-03-01,7
Amazon,10493,2023-03-09,7
Amazon,10493,2023-03-17,7
Amazon,10493,2023-03-25,7
Amazon,10493,2023-04-01,7
Amazon,10493,2023-04-09,7
Amazon,10493,2023-04-17,7
Amazon,10493,2023-04-25,7
Amazon,10493,2023-05-01,7
Amazon,10493,2023-05-09,7
Amazon,10493,2023-05-17,7
Amazon,10493,2023-05-25,7
Amazon,10493,2023-06-01,7
Amazon,10493,2023-06-09,7
Amazon,10493,2023-06-17,7
Amazon,10493,2023-06-25,7
Amazon,10493,2023-07-01,7
Amazon,10493,2023-07-09,7
Amazon,10493,2023-07-17,7
Amazon,10493,2023-07-25,7
Amazon,10493,2023-08-01,7
Amazon,10493,2023-08-09,7
Amazon,10493,2023-08-17,7
Amazon,10493,2023-08-25,7
Amazon,10493,2023-09-01,7
Amazon,10493,2023-09-09,7
Amazon,10493,2023-09-17,7
Amazon,10493,2023-09-25,7
Amazon,10493,2023-10-01,7
Amazon,10493,2023-10-09,7
Amazon,9793,2023-10-17,7
Amazon,9093,2023-10-25,7
Amazon,9793,2023-11-01,7
Amazon,9093,2023-11-09,7
Amazon,8393,2023-11-17,7
Amazon,9093,2023-11-25,7
Amazon,9093,2023-12-01,7
Amazon,9093,2023-12-09,7
Amazon,9093,2023-12-17,7
Amazon,9093,2023-12-25,7
Amazon,9093,2024-01-01,7
Amazon,9093,2024-01-09,7
Amazon,10493,2024-01-17,7
Amazon,10493,2024-01-25,7
Amazon,9093,2024-02-01,7
Amazon,9093,2024-02-09,7
Amazon,9093,2024-02-17,7
Amazon,9093,2024-02-25,7
Amazon,9093,2024-03-01,7
Amazon,9093,2024-03-09,7
Amazon,9093,2024-03-17,7
Amazon,9093,2024-04-01,7
Amazon,9093,2024-04-09,7
Amazon,9793,2024-04-17,7
Amazon,9793,2024-04-25,7
Amazon,8393,2024-05-01,7
Amazon,8393,2024-05-09,7
Amazon,8393,2024-05-17,7
Amazon,8393,2024-05-25,7
Amazon,8393,2024-06-01,7
Amazon,8393,2024-06-09,7
Amazon,8393,2024-06-17,7
Amazon,8393,2024-06-25,7
Amazon,9093,2024-07-01,7
Amazon,9093,2024-07-09,7
Amazon,9093,2024-07-17,7
JD,7999,2019-02-14,6
JD,7779,2023-06-01,6
JD,9679,2023-06-09,6
JD,9679,2023-06-17,6
JD,9699,2023-06-25,6
JD,9699,2023-07-01,6
JD,9699,2023-07-09,6
JD,9699,2023-07-17,6
JD,9699,2023-07-25,6
JD,9699,2023-08-01,6
JD,9699,2023-08-09,6
JD,9699,2023-08-17,6
JD,9699,2023-08-25,6
JD,9699,2023-09-01,6
JD,9699,2023-09-09,6
JD,8499,2023-09-17,6
JD,8299,2023-09-25,6
JD,8499,2023-10-01,6
JD,8499,2023-10-09,6
JD,8499,2023-10-17,6
JD,8499,2023-10-25,6
JD,8499,2023-11-01,6
JD,8099,2023-11-09,6
JD,8100,2023-11-17,6
JD,8099,2023-11-25,6
JD,9699,2023-12-01,6
JD,9699,2023-12-09,6
JD,8099,2023-12-17,6
JD,8099,2023-12-25,6
JD,7899,2024-01-01,6
JD,7899,2024-01-09,6
JD,7899,2024-01-17,6
JD,8099,2024-01-25,6
JD,8099,2024-02-01,6
JD,7999,2024-02-09,6
JD,7999,2024-02-17,6
JD,7999,2024-02-25,6
JD,7999,2024-03-01,6
JD,7999,2024-03-09,6
JD,7999,2024-03-17,6
JD,7999,2024-03-25,6
JD,7999,2024-04-01,6
JD,7999,2024-04-09,6
JD,7499,2024-04-17,6
JD,7499,2024-04-25,6
JD,7499,2024-05-01,6
JD,7499,2024-05-09,6
JD,7499,2024-05-17,6
JD,7499,2024-05-25,6
JD,7499,2024-06-01,6
JD,7499,2024-06-09,6
JD,7499,2024-06-17,6
JD,7299,2024-06-25,6
JD,7299,2024-07-01,6
JD,7299,2024-07-09,6
JD,7299,2024-07-17,6
JD,7499,2024-07-25,6
JD,7499,2024-08-01,6
TB,7998,2023-06-01,6
TB,8018,2023-06-09,6
TB,7698,2023-06-17,6
TB,8088,2023-06-25,6
TB,17968,2023-07-01,6
TB,17968,2023-07-09,6
TB,17968,2023-07-17,6
TB,17968,2023-07-25,6
TB,17968,2023-08-01,6
TB,17968,2023-08-09,6
TB,17968,2023-08-17,6
TB,17968,2023-08-25,6
TB,17968,2023-09-01,6
TB,17968,2023-09-09,6
TB,17968,2023-09-17,6
TB,17968,2023-09-25,6
TB,7498,2023-10-01,6
TB,7398,2023-10-09,6
TB,7398,2023-10-17,6
TB,7298,2023-10-25,6
TB,7508,2023-11-01,6
TB,7508,2023-11-09,6
TB,6998,2023-11-17,6
TB,6998,2023-11-25,6
TB,7308,2023-12-01,6
TB,6798,2023-12-09,6
TB,7028,2023-12-17,6
TB,7008,2023-12-25,6
TB,6798,2024-01-01,6
TB,6798,2024-01-09,6
TB,6798,2024-01-17,6
TB,6898,2024-01-25,6
TB,6898,2024-02-01,6
TB,6898,2024-02-09,6
TB,6898,2024-02-17,6
TB,6928,2024-02-25,6
TB,6928,2024-03-01,6
TB,6928,2024-03-09,6
TB,6578,2024-03-17,6
TB,6498,2024-03-25,6
TB,6498,2024-04-01,6
TB,6498,2024-04-09,6
TB,6703,2024-04-17,6
TB,6498,2024-04-25,6
TB,6828,2024-05-01,6
TB,6398,2024-05-09,6
TB,6828,2024-05-17,6
TB,6596,2024-05-25,6
TB,6828,2024-06-01,6
TB,6596,2024-06-09,6
TB,6596,2024-06-17,6
TB,6828,2024-06-25,6
TB,6398,2024-07-01,6
TB,6398,2024-07-09,6
TB,6828,2024-07-17,6
TB,6098,2024-07-25,6
TB,6098,2024-08-01,6
Amazon,9093,2019-02-17,6
Amazon,9093,2019-02-25,6
Amazon,9093,2019-03-01,6
Amazon,9093,2019-03-09,6
Amazon,9093,2019-03-17,6
Amazon,9093,2019-03-25,6
Amazon,9093,2019-04-01,6
Amazon,9093,2019-04-09,6
Amazon,9093,2019-04-17,6
Amazon,9093,2019-04-25,6
Amazon,9093,2019-05-01,6
Amazon,9093,2019-05-09,6
Amazon,9093,2019-05-17,6
Amazon,9093,2019-05-25,6
Amazon,9093,2019-06-01,6
Amazon,9093,2019-06-09,6
Amazon,9093,2019-06-17,6
Amazon,9093,2019-06-25,6
Amazon,9093,2019-07-01,6
Amazon,9093,2019-07-09,6
Amazon,9093,2019-07-17,6
Amazon,9093,2019-07-25,6
Amazon,9093,2019-08-01,6
Amazon,9093,2019-08-09,6
Amazon,9093,2019-08-17,6
Amazon,9093,2019-08-25,6
Amazon,9093,2019-09-01,6
Amazon,9093,2019-09-09,6
Amazon,9093,2019-09-17,6
Amazon,9093,2019-09-25,6
Amazon,9093,2019-10-01,6
Amazon,9093,2019-10-09,6
Amazon,9093,2019-10-17,6
Amazon,9093,2019-10-25,6
Amazon,9093,2019-11-01,6
Amazon,9093,2019-11-09,6
Amazon,9093,2019-11-17,6
Amazon,9093,2019-11-25,6
Amazon,9093,2019-12-01,6
Amazon,9093,2019-12-09,6
Amazon,9093,2019-12-17,6
Amazon,9093,2019-12-25,6
Amazon,6993,2020-01-01,6
Amazon,6993,2020-01-09,6
Amazon,6993,2020-01-17,6
Amazon,6993,2020-01-25,6
Amazon,6993,2020-02-01,6
Amazon,6993,2020-02-09,6
Amazon,6993,2020-02-17,6
Amazon,6993,2020-02-25,6
Amazon,6993,2020-03-01,6
Amazon,6993,2020-03-09,6
Amazon,6993,2020-03-17,6
Amazon,6993,2020-03-25,6
Amazon,6993,2020-04-01,6
Amazon,6993,2020-04-09,6
Amazon,6993,2020-04-17,6
Amazon,6993,2020-04-25,6
Amazon,6993,2020-05-01,6
Amazon,6993,2020-05-09,6
Amazon,6993,2020-05-17,6
Amazon,6993,2020-05-25,6
Amazon,6993,2020-06-01,6
Amazon,6993,2020-06-09,6
Amazon,6293,2020-06-17,6
Amazon,6993,2020-06-25,6
Amazon,6993,2020-07-01,6
Amazon,6993,2020-07-09,6
Amazon,6993,2020-07-17,6
Amazon,6993,2020-07-25,6
Amazon,6993,2020-08-01,6
Amazon,6993,2020-08-09,6
Amazon,6993,2020-08-17,6
Amazon,6993,2020-08-25,6
Amazon,6993,2020-09-01,6
Amazon,6993,2020-09-09,6
Amazon,6993,2020-09-17,6
Amazon,6993,2020-09-25,6
Amazon,6993,2020-10-01,6
Amazon,6993,2020-10-09,6
Amazon,6993,2020-10-17,6
Amazon,6993,2020-10-25,6
Amazon,6293,2020-11-01,6
Amazon,6993,2020-11-09,6
Amazon,6993,2020-11-17,6
Amazon,6993,2020-11-25,6
Amazon,6993,2020-12-01,6
Amazon,6993,2020-12-09,6
Amazon,6993,2020-12-17,6
Amazon,6993,2020-12-25,6
Amazon,6993,2021-01-01,6
Amazon,6993,2021-01-09,6
Amazon,6993,2021-01-17,6
Amazon,6993,2021-01-25,6
Amazon,6993,2021-02-01,6
Amazon,6993,2021-02-09,6
Amazon,6993,2021-02-17,6
Amazon,6993,2021-02-25,6
Amazon,6993,2021-03-01,6
Amazon,6993,2021-03-09,6
Amazon,6993,2021-03-17,6
Amazon,6993,2021-03-25,6
Amazon,6993,2021-04-01,6
Amazon,6993,2021-04-09,6
Amazon,6993,2021-04-17,6
Amazon,6993,2021-04-25,6
Amazon,6993,2021-05-01,6
Amazon,6993,2021-05-09,6
Amazon,6993,2021-05-17,6
Amazon,6993,2021-05-25,6
Amazon,6993,2021-06-01,6
Amazon,6993,2021-06-09,6
Amazon,6993,2021-06-17,6
Amazon,6993,2021-06-25,6
Amazon,6993,2021-07-01,6
Amazon,6993,2021-07-09,6
Amazon,6993,2021-07-17,6
Amazon,6993,2021-07-25,6
Amazon,6993,2021-08-01,6
Amazon,6993,2021-08-09,6
Amazon,6993,2021-08-17,6
Amazon,6993,2021-08-25,6
Amazon,6993,2021-09-01,6
Amazon,6993,2021-09-09,6
Amazon,6993,2021-09-17,6
Amazon,6993,2021-09-25,6
Amazon,6993,2021-10-01,6
Amazon,6993,2021-10-09,6
Amazon,6993,2021-10-17,6
Amazon,6993,2021-10-25,6
Amazon,6993,2021-11-01,6
Amazon,6993,2021-11-09,6
Amazon,6993,2021-11-17,6
Amazon,6993,2021-11-25,6
Amazon,6993,2021-12-01,6
Amazon,6993,2021-12-09,6
Amazon,6993,2021-12-17,6
Amazon,6993,2021-12-25,6
Amazon,6993,2022-01-01,6
Amazon,6993,2022-01-09,6
Amazon,6993,2022-01-17,6
Amazon,6993,2022-01-25,6
Amazon,6993,2022-02-01,6
Amazon,6993,2022-02-09,6
Amazon,6993,2022-02-17,6
Amazon,6993,2022-02-25,6
Amazon,6993,2022-03-01,6
Amazon,6993,2022-03-09,6
Amazon,6993,2022-03-17,6
Amazon,6993,2022-03-25,6
Amazon,6993,2022-04-01,6
Amazon,6993,2022-04-09,6
Amazon,6993,2022-04-17,6
Amazon,6993,2022-04-25,6
Amazon,6993,2022-05-09,6
Amazon,6993,2022-05-17,6
Amazon,6993,2022-05-25,6
Amazon,6993,2022-06-01,6
Amazon,6993,2022-06-09,6
Amazon,6993,2022-06-17,6
Amazon,6993,2022-06-25,6
Amazon,6993,2022-07-01,6
Amazon,6993,2022-07-09,6
Amazon,6993,2022-07-17,6
Amazon,6993,2022-07-25,6
Amazon,6993,2022-08-01,6
Amazon,6993,2022-08-09,6
Amazon,6993,2022-08-17,6
Amazon,6993,2022-08-25,6
Amazon,6993,2022-09-01,6
Amazon,6993,2022-09-09,6
Amazon,6993,2022-09-17,6
Amazon,6993,2022-09-25,6
Amazon,6993,2022-10-25,6
Amazon,6993,2022-11-01,6
Amazon,6993,2022-11-09,6
Amazon,6993,2022-11-17,6
Amazon,6993,2022-11-25,6
Amazon,6993,2022-12-01,6
Amazon,6993,2022-12-09,6
Amazon,6993,2022-12-17,6
Amazon,6993,2022-12-25,6
Amazon,6993,2023-01-01,6
Amazon,6993,2023-01-09,6
Amazon,6993,2023-01-17,6
Amazon,6993,2023-01-25,6
Amazon,6993,2023-02-01,6
Amazon,6993,2023-02-09,6
Amazon,6993,2023-02-17,6
Amazon,6993,2023-02-25,6
Amazon,6993,2023-03-01,6
Amazon,6993,2023-03-09,6
Amazon,6993,2023-03-17,6
Amazon,6993,2023-03-25,6
Amazon,6993,2023-04-01,6
Amazon,6993,2023-04-09,6
Amazon,6993,2023-04-17,6
Amazon,6993,2023-04-25,6
Amazon,6993,2023-05-01,6
Amazon,6993,2023-05-09,6
Amazon,6993,2023-05-17,6
Amazon,6993,2023-05-25,6
Amazon,6993,2023-06-01,6
Amazon,6993,2023-06-09,6
Amazon,6993,2023-06-17,6
Amazon,6993,2023-06-25,6
Amazon,6993,2023-07-01,6
Amazon,6993,2023-07-09,6
Amazon,6993,2023-07-17,6
Amazon,6993,2023-07-25,6
Amazon,6993,2023-08-01,6
Amazon,6993,2023-08-09,6
Amazon,6993,2023-08-17,6
Amazon,6993,2023-08-25,6
Amazon,6993,2023-09-01,6
Amazon,6993,2023-09-09,6
Amazon,6993,2023-09-17,6
Amazon,6993,2023-09-25,6
Amazon,6993,2023-10-01,6
Amazon,6993,2023-10-09,6
Amazon,6993,2023-10-17,6
Amazon,6993,2023-10-25,6
Amazon,6993,2023-11-01,6
Amazon,6293,2023-11-09,6
Amazon,6293,2023-11-17,6
Amazon,6293,2023-11-25,6
Amazon,6293,2023-12-01,6
Amazon,6293,2023-12-09,6
Amazon,6293,2023-12-17,6
Amazon,6293,2023-12-25,6
Amazon,6293,2024-01-01,6
Amazon,6993,2024-01-09,6
Amazon,6993,2024-01-17,6
Amazon,6993,2024-01-25,6
Amazon,6993,2024-02-01,6
Amazon,6993,2024-02-09,6
Amazon,6993,2024-02-17,6
Amazon,6993,2024-02-25,6
Amazon,6993,2024-03-01,6
Amazon,6993,2024-03-09,6
Amazon,6993,2024-03-17,6
Amazon,6993,2024-03-25,6
Amazon,6993,2024-04-01,6
Amazon,6993,2024-04-09,6
Amazon,6993,2024-04-17,6
Amazon,6293,2024-04-25,6
Amazon,6293,2024-05-01,6
Amazon,6293,2024-05-09,6
Amazon,6293,2024-05-17,6
Amazon,6293,2024-05-25,6
Amazon,6293,2024-06-01,6
Amazon,6293,2024-06-09,6
Amazon,6293,2024-06-17,6
Amazon,6293,2024-06-25,6
Amazon,6293,2024-07-01,6
Amazon,6293,2024-07-09,6
JD,4999,2019-07-09,5
JD,7577,2023-06-01,5
JD,6779,2023-06-09,5
JD,6779,2023-06-17,5
JD,6799,2023-06-25,5
JD,6999,2023-07-01,5
JD,6999,2023-07-09,5
JD,6999,2023-07-17,5
JD,6999,2023-07-25,5
JD,6999,2023-08-01,5
JD,6699,2023-08-09,5
JD,6699,2023-08-17,5
JD,6699,2023-08-25,5
JD,6699,2023-09-01,5
JD,6699,2023-09-09,5
JD,6699,2023-09-17,5
JD,6699,2023-09-25,5
JD,6699,2023-10-01,5
JD,6699,2023-10-09,5
JD,6699,2023-10-17,5
JD,6699,2023-10-25,5
JD,6899,2023-11-01,5
JD,6699,2023-11-09,5
JD,6699,2023-11-17,5
JD,6699,2023-11-25,5
JD,6899,2023-12-01,5
JD,6899,2023-12-09,5
JD,6699,2023-12-17,5
JD,6699,2023-12-25,5
JD,6699,2024-01-01,5
JD,6699,2024-01-09,5
JD,6699,2024-01-17,5
JD,6899,2024-01-25,5
JD,6899,2024-02-01,5
JD,6899,2024-02-09,5
JD,6899,2024-02-17,5
JD,6899,2024-02-25,5
JD,6899,2024-03-01,5
JD,6899,2024-03-09,5
JD,6899,2024-03-17,5
JD,7399,2024-03-25,5
JD,7399,2024-04-01,5
JD,7399,2024-04-09,5
JD,7399,2024-04-17,5
JD,7399,2024-04-25,5
JD,7399,2024-05-01,5
JD,7577,2024-05-09,5
JD,7577,2024-05-17,5
JD,7577,2024-05-25,5
JD,7577,2024-06-01,5
JD,7577,2024-06-09,5
JD,7577,2024-06-17,5
JD,7577,2024-06-25,5
JD,7577,2024-07-01,5
JD,7577,2024-07-09,5
JD,7577,2024-07-17,5
JD,7577,2024-07-25,5
JD,7577,2024-08-01,5
TB,4849,2023-06-01,5
TB,4849,2023-06-09,5
TB,4849,2023-06-17,5
TB,4849,2023-06-25,5
TB,4849,2023-07-01,5
TB,4849,2023-07-09,5
TB,5149,2023-07-17,5
TB,5149,2023-07-25,5
TB,5149,2023-08-01,5
TB,5288,2023-08-09,5
TB,5288,2023-08-17,5
TB,5088,2023-08-25,5
TB,5088,2023-09-01,5
TB,5088,2023-09-09,5
TB,5088,2023-09-17,5
TB,5088,2023-09-25,5
TB,5088,2023-10-01,5
TB,5088,2023-10-09,5
TB,5088,2023-10-17,5
TB,5088,2023-10-25,5
TB,5088,2023-11-01,5
TB,5088,2023-11-09,5
TB,5088,2023-11-17,5
TB,5088,2023-11-25,5
TB,5088,2023-12-01,5
TB,5088,2023-12-09,5
TB,5088,2023-12-17,5
TB,5088,2023-12-25,5
TB,5088,2024-01-01,5
TB,5399,2024-01-09,5
TB,5399,2024-01-17,5
TB,5399,2024-01-25,5
TB,5399,2024-02-01,5
TB,5399,2024-02-09,5
TB,5399,2024-02-17,5
TB,5399,2024-02-25,5
TB,5399,2024-03-01,5
TB,5399,2024-03-09,5
TB,5399,2024-03-17,5
TB,5399,2024-03-25,5
TB,5399,2024-04-01,5
TB,5399,2024-04-09,5
TB,5399,2024-04-17,5
TB,5399,2024-04-25,5
TB,5399,2024-05-01,5
TB,5399,2024-05-09,5
TB,5399,2024-05-17,5
TB,5399,2024-05-25,5
TB,5399,2024-06-01,5
TB,5399,2024-06-09,5
TB,5399,2024-06-17,5
TB,5399,2024-06-25,5
TB,5399,2024-07-01,5
TB,5399,2024-07-09,5
TB,5399,2024-07-17,5
TB,5399,2024-07-25,5
TB,5399,2024-08-01,5
JD,2899,2018-07-31,4
JD,4499,2023-06-01,4
JD,4499,2023-06-09,4
JD,4479,2023-06-17,4
JD,4399,2023-06-25,4
JD,4599,2023-07-01,4
JD,4499,2023-07-09,4
JD,3999,2023-07-17,4
JD,5599,2023-07-25,4
JD,4199,2023-08-01,4
JD,4299,2023-08-09,4
JD,4499,2023-08-17,4
JD,4599,2023-08-25,4
JD,4399,2023-09-01,4
JD,4199,2023-09-09,4
JD,4599,2023-09-17,4
JD,4199,2023-09-25,4
JD,4199,2023-10-01,4
JD,4069,2023-10-09,4
JD,4069,2023-10-17,4
JD,4199,2023-10-25,4
JD,4099,2023-11-01,4
JD,4099,2023-11-09,4
JD,3999,2023-11-17,4
JD,4299,2023-11-25,4
JD,4599,2023-12-01,4
JD,4699,2023-12-09,4
JD,4499,2023-12-17,4
JD,4499,2023-12-25,4
JD,4399,2024-01-01,4
JD,4399,2024-01-09,4
JD,4399,2024-01-17,4
JD,4099,2024-01-25,4
JD,4099,2024-02-01,4
JD,3899,2024-02-09,4
JD,3999,2024-02-17,4
JD,3899,2024-02-25,4
JD,4099,2024-03-01,4
JD,4099,2024-03-09,4
JD,4199,2024-03-17,4
JD,4099,2024-03-25,4
JD,4199,2024-04-01,4
JD,3999,2024-04-09,4
JD,4099,2024-04-17,4
JD,4299,2024-04-25,4
JD,4399,2024-05-01,4
JD,4299,2024-05-09,4
JD,4199,2024-05-17,4
JD,4099,2024-05-25,4
JD,4199,2024-06-01,4
JD,4299,2024-06-09,4
JD,4299,2024-06-17,4
JD,1099,2024-06-25,4
JD,4399,2024-07-01,4
JD,4399,2024-07-09,4
JD,4799,2024-07-17,4
JD,4799,2024-07-25,4
JD,4799,2024-08-01,4
TB,4569,2023-06-01,4
TB,4569,2023-06-09,4
TB,4569,2023-06-17,4
TB,4569,2023-06-25,4
TB,4569,2023-07-01,4
TB,4569,2023-07-09,4
TB,4569,2023-07-17,4
TB,4569,2023-07-25,4
TB,4569,2023-08-01,4
TB,4569,2023-08-09,4
TB,3969,2023-08-17,4
TB,4569,2023-08-25,4
TB,4569,2023-09-01,4
TB,4569,2023-09-09,4
TB,4569,2023-09-17,4
TB,4569,2023-09-25,4
TB,4569,2023-10-01,4
TB,4569,2023-10-09,4
TB,4569,2023-10-17,4
TB,4569,2023-10-25,4
TB,4159,2023-11-01,4
TB,4188,2023-11-09,4
TB,4409,2023-11-17,4
TB,4409,2023-11-25,4
TB,5009,2023-12-01,4
TB,4770,2023-12-09,4
TB,5370,2023-12-17,4
TB,4608,2023-12-25,4
TB,5370,2024-01-01,4
TB,5370,2024-01-09,4
TB,5370,2024-01-17,4
TB,5370,2024-01-25,4
TB,5370,2024-02-01,4
TB,5370,2024-02-09,4
TB,5370,2024-02-17,4
TB,5370,2024-02-25,4
TB,5370,2024-03-01,4
TB,5370,2024-03-09,4
TB,5370,2024-03-17,4
TB,5370,2024-03-25,4
TB,5370,2024-04-01,4
TB,5370,2024-04-09,4
TB,5370,2024-04-17,4
TB,5370,2024-04-25,4
TB,5370,2024-05-01,4
TB,5370,2024-05-09,4
TB,4187,2024-05-17,4
TB,4936,2024-05-25,4
